4.24846527099609,0.994980926513672,9.49475555419922,0.833422124385834,-0.186098501086235,0.374079048633575
4.34965484619141,1.01758392333984,9.5272380065918,0.809987127780914,-0.149189218878746,0.333545744419098
4.33782943725586,0.959205322265625,9.49610275268555,0.790230989456177,-0.083824060857296,0.293701112270355
4.19053573608398,0.886905670166016,9.31872161865234,0.776374042034149,-0.0103895235806704,0.258701592683792
3.91720413208008,0.795894927978516,9.00946472167969,0.764898717403412,0.0628748387098312,0.231468915939331
3.60240875244141,0.764460296630859,8.57282272338867,0.7569739818573,0.130445629358292,0.212524518370628
3.28222457885742,0.694705352783203,8.1191162109375,0.757555603981018,0.177422717213631,0.202280133962631
2.89048919677734,0.625249786376953,7.60568389892578,0.762657165527344,0.186296105384827,0.207316964864731
2.4622297668457,0.526006164550781,7.0364176940918,0.768001854419708,0.163514897227287,0.235609322786331
2.06271057128906,0.476309509277344,6.46086456298828,0.764777302742004,0.108390659093857,0.274175375699997
1.74761581420898,0.438138885498047,5.99263824462891,0.771099090576172,0.0302923917770386,0.318262934684753
1.53730316162109,0.440384216308594,5.60374694824219,0.77502703666687,-0.0594715811312199,0.361856758594513
1.45557312011719,0.486488342285156,5.34912643432617,0.77654767036438,-0.165438488125801,0.397351622581482
1.44509490966797,0.571511535644531,5.17054779052734,0.775370836257935,-0.253027737140656,0.422916382551193
1.50991012573242,0.6514453125,5.03178634643555,0.742542326450348,-0.324507772922516,0.444224327802658
1.62532012939453,0.704435119628906,4.90949066162109,0.69469940662384,-0.380546540021896,0.4526247382164
1.80524597167969,0.807271270751953,4.89497085571289,0.634295165538788,-0.417060345411301,0.44019228219986
2.05357955932617,0.957858123779297,4.95903762817383,0.568074643611908,-0.437940865755081,0.407999724149704
2.24143890380859,1.09946365356445,5.09585311889648,0.492235779762268,-0.439169377088547,0.360432744026184
2.41687408447266,1.16113540649414,5.3025732421875,0.415105849504471,-0.413788646459579,0.308587670326233
2.52958969116211,1.18912719726562,5.42172546386719,0.328665494918823,-0.385370850563049,0.256467193365097
