AccX,AccY,AccZ,GyroX,GyroY,GyroZ
7.68861145019531,-3.47053298950195,0.333356781005859,0.899348437786102,-0.199616178870201,-1.62405335903168
7.49311798095703,-3.61273727416992,0.168549499511719,0.884015798568726,-0.222537741065025,-1.59866571426392
7.19389022827148,-3.6453694152832,0.0121247863769531,0.8346027135849,-0.23411662876606,-1.5536003112793
6.9216064453125,-3.6929704284668,-0.158220977783203,0.753078818321228,-0.246583417057991,-1.49180805683136
6.75724822998047,-3.78652587890625,-0.3209326171875,0.660414934158325,-0.250945150852203,-1.42475068569183
6.62297744750977,-3.87544097900391,-0.367336120605469,0.562265992164612,-0.245007619261742,-1.34018123149872
6.54948028564453,-3.94474685668945,-0.381107482910156,0.453442573547363,-0.23191499710083,-1.24439799785614
6.51041152954102,-4.02453094482422,-0.398471374511719,0.341709136962891,-0.199846267700195,-1.14924478530884
6.49199981689453,-4.05836059570313,-0.382454681396484,0.227315440773964,-0.167292326688766,-1.05464565753937
6.49484390258789,-4.0618034362793,-0.370180206298828,0.113414973020554,-0.128053307533264,-0.965052604675293
6.53765487670898,-4.0809635925293,-0.352217559814453,0.00248073460534215,-0.092783197760582,-0.875362932682037
6.57223297119141,-4.08290954589844,-0.318836975097656,-0.0989295095205307,-0.0511047281324863,-0.785817861557007
6.58660308837891,-4.16538803100586,-0.278720397949219,-0.198067277669907,-0.00860121101140976,-0.686495542526245
6.61624145507812,-4.35474426269531,-0.269739074707031,-0.280340850353241,0.029845779761672,-0.571050465106964
6.67462005615234,-4.61879516601563,-0.276026000976562,-0.355345040559769,0.0510916784405708,-0.447794288396835
6.72746017456055,-4.83868789672852,-0.322579193115234,-0.408966451883316,0.0570696778595448,-0.311160802841187
6.79541885375977,-4.97999404907227,-0.349223785400391,-0.449220687150955,0.034778218716383,-0.173555016517639
6.91891204833984,-5.15348327636719,-0.397872619628906,-0.483593821525574,-0.003408846212551,-0.0391631163656712
7.13042221069336,-5.37951324462891,-0.488134918212891,-0.512618005275726,-0.0468482002615929,0.100988134741783
7.32292190551758,-5.62320648193359,-0.483943634033203,-0.523403823375702,-0.11208126693964,0.257347911596298
