AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1.22235809326172,6.19082611083984,7.40120910644531,0.0995484292507172,-0.0578830055892467,0.124614365398884
1.32249984741211,6.10789855957031,7.41048980712891,0.0821425393223763,-0.0264792777597904,0.104429736733437
1.43790985107422,6.01374435424805,7.44057723999024,0.061219148337841,0.00400113314390182,0.0748595967888832
1.48865432739258,5.94997695922852,7.42530899047852,0.0425908714532852,0.0224621649831533,0.0398914888501167
1.48251708984375,5.87513259887695,7.38519241333008,0.0245964229106903,0.030435137450695,0.0122500080615282
1.44734024047852,5.76047103881836,7.33953735351563,-0.00309113110415637,0.0335086919367313,-0.0130936978384852
1.43431732177734,5.66287399291992,7.29657669067383,-0.0244142636656761,0.0397127903997898,-0.0344794131815434
1.39330261230469,5.60195068359375,7.32187408447266,-0.0512605234980583,0.0557221174240112,-0.0458971858024597
1.27355163574219,5.60374694824219,7.37621109008789,-0.0659100413322449,0.0865396857261658,-0.0553572662174702
1.14407089233398,5.64401321411133,7.46677276611328,-0.0707503333687782,0.11483870446682,-0.0690901204943657
1.11173812866211,5.71855819702148,7.52110977172852,-0.0724472999572754,0.113074094057083,-0.0816226899623871
1.11892318725586,5.83786010742188,7.49790802001953,-0.0729652866721153,0.0972152352333069,-0.091740570962429
1.0346484375,5.9827587890625,7.50898498535156,-0.0927605628967285,0.0759701281785965,-0.0792343690991402
0.877774658203125,6.23618179321289,7.56212448120117,-0.126095876097679,0.0564307868480682,-0.0473696477711201
0.681083679199219,6.63944320678711,7.55284378051758,-0.164885625243187,0.0459144935011864,0.00454415194690228
0.512833557128906,7.08087524414063,7.60748016357422,-0.204063385725021,0.061418354511261,0.0769033059477806
0.353415069580078,7.46617401123047,7.72154296875,-0.216116055846214,0.100866429507732,0.169051066040993
0.185913391113281,7.79818359375,7.88979309082031,-0.194480001926422,0.145235762000084,0.268393099308014
0.0305364990234375,7.95071640014648,8.02840484619141,-0.146100744605064,0.167375952005386,0.375426352024078
-0.164208526611328,7.82168472290039,8.11088333129883,-0.0674565359950066,0.167750120162964,0.477753788232803
-0.27063720703125,7.36468505859375,8.14860488891602,0.0283765140920877,0.150806292891502,0.546836972236633
-0.193697204589844,6.68569702148438,8.14546142578125,0.12880964577198,0.112451180815697,0.575051605701447
0.0175135803222656,5.99473388671875,8.0043049621582,0.219560846686363,0.0325065441429615,0.550052464008331
0.342787170410156,5.53414169311523,7.70447845458984,0.305302381515503,-0.0793784484267235,0.491874665021896
0.740659790039063,5.35691024780273,7.45045669555664,0.382683992385864,-0.177999556064606,0.425844520330429
1.03794158935547,5.27458145141602,7.35226089477539,0.434496849775314,-0.235063910484314,0.368402540683746
1.19092346191406,5.26784545898438,7.31573684692383,0.45688870549202,-0.245141848921776,0.340221762657166
1.25109832763672,5.30766265869141,7.29912139892578,0.445363610982895,-0.219088941812515,0.332543075084686
1.35019226074219,5.37053192138672,7.18595672607422,0.400829702615738,-0.181851029396057,0.331255972385406
1.49344436645508,5.41184600830078,6.99944458007813,0.326709687709808,-0.144104972481728,0.326196759939194
1.63759460449219,5.40765472412109,6.81472869873047,0.226737007498741,-0.103282444179058,0.32019105553627
1.76872192382813,5.37876480102539,6.64288604736328,0.119714684784412,-0.0707998722791672,0.311453223228455
1.89580764770508,5.33026565551758,6.48376693725586,0.0138319255784154,-0.0288665350526571,0.300501495599747
1.95987442016602,5.28640686035156,6.50038238525391,-0.0714014768600464,0.0361995510756969,0.28354674577713
1.99984130859375,5.33490600585938,6.65545989990234,-0.12736114859581,0.101069889962673,0.260521054267883
1.99220718383789,5.44328063964844,6.80544799804688,-0.165265649557114,0.144263431429863,0.225794777274132
2.04849014282227,5.57605453491211,6.91921142578125,-0.179701313376427,0.165356740355492,0.178772136569023
2.01181640625,5.70433776855469,7.10183166503906,-0.183604717254639,0.186038047075272,0.133931964635849
1.8826350402832,5.85731964111328,7.32367034912109,-0.184889420866966,0.200248405337334,0.0998674780130386
1.78084671020508,6.02137847900391,7.49790802001953,-0.187574684619904,0.187604516744614,0.0836158022284508
1.70585266113281,6.20220245361328,7.54296432495117,-0.198905110359192,0.150176718831062,0.0780684351921082
1.67950744628906,6.33392852783203,7.56691452026367,-0.207686886191368,0.101274952292442,0.0826900824904442
1.71588180541992,6.40323440551758,7.61556335449219,-0.211936488747597,0.0495486445724964,0.0808724761009216
1.76438095092773,6.41910140991211,7.64849487304688,-0.211285606026649,0.0173001606017351,0.0731346607208252
1.80928756713867,6.36566253662109,7.67888168334961,-0.209542840719223,0.00909229833632708,0.046952061355114
1.87559967041016,6.26776611328125,7.71226226806641,-0.202893987298012,0.0199832953512669,0.00466159731149673
1.92529632568359,6.16118774414063,7.73965530395508,-0.185799688100815,0.0461736209690571,-0.0474809668958187
1.95867691040039,6.04682556152344,7.78111907958984,-0.171898260712624,0.0856091752648354,-0.096164882183075
1.93861862182617,5.96270050048828,7.87811737060547,-0.154954433441162,0.121099524199963,-0.142176315188408
1.8778450012207,5.88561080932617,7.94981826782227,-0.138473451137543,0.131215274333954,-0.172606393694878
1.81452667236328,5.82154403686523,7.96613433837891,-0.122228972613811,0.120706707239151,-0.195078939199448
1.70345764160156,5.75478286743164,7.97721130371094,-0.105232149362564,0.107187442481518,-0.196830779314041
1.57382720947266,5.68023788452148,8.06912017822266,-0.0786759033799171,0.0886630266904831,-0.198378071188927
1.51110763549805,5.64910263061523,8.16252593994141,-0.0446015559136868,0.0582558512687683,-0.193732187151909
1.49778533935547,5.6712565612793,8.17360290527344,-0.00485494267195463,0.00323920277878642,-0.193578258156776
1.53625534057617,5.63173873901367,8.10549453735352,0.0259394552558661,-0.069690927863121,-0.195554316043854
1.52622619628906,5.54656585693359,7.93035873413086,0.046528086066246,-0.134727194905281,-0.194134056568146
1.48401397705078,5.43834091186524,7.70313125610352,0.0479768477380276,-0.163248315453529,-0.19352924823761
1.40198455810547,5.31514709472656,7.5681120300293,0.0409104153513908,-0.153209522366524,-0.19830696284771
1.34824630737305,5.23641082763672,7.49162109375,0.0247130692005157,-0.103482715785503,-0.212727174162865
1.28956832885742,5.16979934692383,7.49416580200195,0.0114185698330402,-0.0508581213653088,-0.23003825545311
1.28148513793945,5.1542317199707,7.44057723999024,-0.00528317876160145,-0.00668453425168991,-0.253430932760239
1.21143081665039,5.11516296386719,7.38818618774414,-0.0258976425975561,0.0279610604047775,-0.271568655967712
1.1064990234375,5.15527954101563,7.41108856201172,-0.0401745848357677,0.0721732601523399,-0.288415282964706
0.999770965576172,5.25602005004883,7.53203704833984,-0.0604777261614799,0.128980085253716,-0.297307848930359
0.909658355712891,5.45914764404297,7.65852401733398,-0.0793068036437035,0.19267837703228,-0.301757454872131
0.83586181640625,5.73128173828125,7.78680725097656,-0.101650461554527,0.249946981668472,-0.297441273927689
0.766705627441406,5.99967361450195,7.89847503662109,-0.126887902617455,0.293023616075516,-0.288186520338058
0.703087921142578,6.23348739624023,7.97436721801758,-0.148642733693123,0.295496106147766,-0.263972520828247
0.615669708251953,6.38137985229492,7.96703247070313,-0.166137039661407,0.268328666687012,-0.22528238594532
0.495918731689453,6.4089225769043,8.02002227783203,-0.165587097406387,0.234394654631615,-0.172199994325638
0.389789428710938,6.37299728393555,8.10923675537109,-0.158260211348534,0.196419045329094,-0.114604078233242
0.320333862304688,6.3517414855957,8.1956071472168,-0.138456150889397,0.155642583966255,-0.0549772307276726
0.309107208251953,6.3418620300293,8.23796905517578,-0.103169530630112,0.121259845793247,0.0075932047329843
0.353415069580078,6.3469514465332,8.29814392089844,-0.0459845364093781,0.0864486023783684,0.0646735355257988
0.429307250976563,6.35683090209961,8.36295913696289,0.0321986824274063,0.053961768746376,0.105752795934677
0.544567565917969,6.34740051269531,8.45561645507813,0.129298061132431,0.00965342670679092,0.132476553320885
0.660426635742188,6.35458557128906,8.49842742919922,0.238559573888779,-0.0448122136294842,0.152160778641701
0.661175079345703,6.3469514465332,8.46429840087891,0.343014627695084,-0.0986940860748291,0.160119891166687
0.639619903564453,6.34889739990234,8.42942092895508,0.441278606653214,-0.149113044142723,0.160769701004028
